Genus,Family,Order,HybProp,Hyb_Ratio,perc_per,perc_wood,perc_ag,floral_symm,mating_system,repro_syndrome,pollination_syndrome,RedList,tavg,C_value,CV_C_value,Phylo_Dist_Root,Phylo_Branch_Len,Salinity_Tol
Cupressus,Cupressaceae,Pinophyta,0.0,0.0,1.0,1.0,0.007142857,0.2876006946967245,1.0,1.0,0.5,1.3125,0.977,11.75333333,6.752938703,9.0,1.0,0.0
Cuscuta,Convolvulaceae,Solanales,0.0,0.0,0.256756757,0.0,0.044375,0.0,1.0,1.0,1.0,3.0,0.3845,6.981666667,128.0326503,21.0,1.0,100.0
Cusickiella,Brassicaceae,Brassicales,0.0,0.0,1.0,0.0,0.00485306,0.0,0.998958333325,0.90956349205,0.9974160206744186,2.9222222222222225,0.4929733334,0.8330963370185186,,34.0,1.0,8.045977011494253
Cutandia,Poaceae,Poales,0.0,0.0,0.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.034680304047619,1.7807017544210528,0.4968928571428571,4.6528267402125,,31.0,1.0,22.36842105263158
Cyanea,Campanulaceae,Asterales,0.226244344,0.057692308,1.0,1.0,0.0,0.5,1.0,0.8894557824285715,1.0,3.941176471,0.72125,2.3315,,26.0,1.0,0.0
Cyathea,Cyatheaceae,Monilophyta,33.33333333,0.333333333,1.0,1.0,0.0,0.2876006946967245,0.9841325564285818,0.7694294731480881,0.8173756359705927,2.071428571,0.6304592000547441,7.35,,10.0,1.0,0.0
Cyclamen,Primulaceae,Ericales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.090293040333333,0.741,4.982727273,75.66306623,21.0,1.0,25.0
Cylindropuntia,Cactaceae,Caryophyllales,30.0,0.6,1.0,1.0,0.0,0.0,0.9841325564285818,0.7694294731480881,1.0,2.8875,0.6304592000547441,2.428039215666667,,23.0,1.0,0.0
Cymbalaria,Plantaginaceae,Lamiales,0.0,0.0,1.0,0.0,0.005925926,1.0,1.0,0.5,1.0,1.5,0.6612222223333334,0.49,,28.0,1.0,6.896551724137931
Cymbonotus,Asteraceae,Asterales,0.0,0.0,0.6092541790456273,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025208,2.58694816475,0.6654010416875,3.3862005286025645,,26.0,1.0,7.835820895522388
Cymbopogon,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.0,1.7807017544210528,0.4968928571428571,4.6528267402125,,26.0,1.0,22.36842105263158
Cymopterus,Apiaceae,Apiales,0.0,0.0,1.0,0.0,0.003968254,0.0,1.0,0.8953401360571428,0.9996012759210526,3.3888888888333333,0.925,2.5124782609130434,,36.0,1.0,11.764705882352942
Cynanchum,Apocynaceae,Gentianales,0.0,0.0,1.0,1.0,0.000658617,0.0,1.0,0.4166666666666667,1.0,2.6,0.981,0.6835416667499999,,28.0,1.0,100.0
Cynara,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025208,2.58694816475,0.6654010416875,1.1,,33.0,1.0,7.835820895522388
Cynodon,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,1.0,1.0,0.0,0.0,1.7807017544210528,0.4968928571428571,0.91,31.49458985,31.0,1.0,100.0
Cynoglossum,Boraginaceae,Boraginales,0.333333333,0.04,0.35,0.0,0.001824818,0.0,1.0,1.0,1.0,2.9123376622857142,0.678,1.4171923077000002,,18.0,1.0,4.878048780487805
Cynosurus,Poaceae,Poales,0.0,0.0,0.416666667,0.0,0.074314214,1.0,1.0,0.75,0.0,1.7807017544210528,0.96,2.925,0.0,29.0,1.0,22.36842105263158
Cyperus,Cyperaceae,Poales,0.0,0.0,0.619499569,0.0,0.00045977,0.5,1.0,0.7,0.0,3.333333333,0.019,0.736,52.66238446,25.0,1.0,100.0
Cyphanthera,Solanaceae,Solanales,33.33333333,0.333333333,1.0,1.0,0.089837398,0.0070921986666666,1.0,0.859375,1.0,1.3402777776666666,0.25625,2.460350907,,23.0,1.0,21.428571428571427
Cypripedium,Orchidaceae,Asparagales,0.735294118,0.058823529,1.0,0.0,0.0,1.0,1.0,0.5,1.0,3.454545455,0.6304592000547441,29.856,34.4534199,15.0,1.0,0.0
Cyrtandra,Gesneriaceae,Lamiales,4.862119013,1.264150943,1.0,0.981132075,0.0,0.2876006946967245,0.9841325564285818,0.7694294731480881,0.8173756359705927,2.346153846,0.6304592000547441,2.842857143,,27.0,1.0,0.0
Cyrtomium,Dryopteridaceae,Monilophyta,0.0,0.0,1.0,0.0,0.0,0.2876006946967245,0.909090909,0.7727272725000001,0.0,2.5,0.6304592000547441,9.81590909,,15.0,1.0,0.0
Cyrtostylis,Orchidaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,1.0,0.967948717923077,0.7159863945,1.0,2.9197885448571426,0.6304592000547441,10.827903073333331,,25.0,1.0,0.0
Cytinus,Cytinaceae,Malvales,0.0,0.0,1.0,0.0,0.0,0.0,0.9841325564285818,0.7694294731480881,1.0,2.3942552466726874,0.6304592000547441,3.61002258814534,,19.0,1.0,0.0
Cytisus,Fabaceae,Fabales,0.189393939,0.03030303,1.0,1.0,0.096494845,0.7719298245789473,1.0,1.0,1.0,2.075313283157895,0.5700679541176471,1.465833333,48.01164446,23.0,1.0,19.801980198019802
Daboecia,Ericaceae,Ericales,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,1.9659090908333328,0.9123333333333332,0.8798214285,,23.0,1.0,0.0
Dactylis,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,1.0,1.0,1.0,0.5,1.7807017544210528,0.4968928571428571,4.002222222,0.0,28.0,1.0,22.36842105263158
Dactylorhiza,Orchidaceae,Asparagales,14.76190476,1.476190476,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.9197885448571426,0.6304592000547441,5.158,35.90782873,23.0,1.0,0.0
Dalea,Fabaceae,Fabales,0.0,0.0,0.891304348,0.304347826,0.096494845,0.7719298245789473,1.0,0.9291558728928572,1.0,1.833333333,0.5700679541176471,1.6492406904042554,,23.0,1.0,19.801980198019802
Dampiera,Goodeniaceae,Asterales,0.0,0.0,1.0,0.25,0.0,0.2876006946967245,0.9841325564285818,0.7694294731480881,1.0,1.8,0.6304592000547441,0.52,,23.0,1.0,50.0
Danthonia,Poaceae,Poales,0.793650794,0.138888889,1.0,0.0,0.074314214,1.0,1.0,0.5,0.0,2.0,0.4968928571428571,2.95,,24.0,1.0,22.36842105263158
Daphne,Thymelaeaceae,Malvales,1.169590643,0.105263158,1.0,1.0,0.001324503,0.2876006946967245,1.0,0.875,1.0,3.25,0.348,3.115,23.13995923,19.0,1.0,0.0
Darwinia,Myrtaceae,Myrtales,0.0,0.0,1.0,1.0,0.003243243,0.0,0.9841325564285818,0.7694294731480881,1.0,2.5507212102,0.8098125,0.8061394557142857,,25.0,1.0,23.076923076923077
Dasypyrum,Poaceae,Poales,0.0,0.0,0.5,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.034680304047619,1.7807017544210528,0.4968928571428571,7.012857143,21.92666174,29.0,1.0,22.36842105263158
Datura,Solanaceae,Solanales,0.432900433,0.045454545,0.113636364,0.0,0.089837398,0.0,1.0,1.0,1.0,1.3402777776666666,0.155,2.121428571,9.051222069,25.0,1.0,21.428571428571427
Daucus,Apiaceae,Apiales,0.0,0.0,0.166666667,0.0,0.003968254,0.0,1.0,1.0,1.0,3.3888888888333333,0.963,2.138666667,54.59494787,34.0,1.0,100.0
Daviesia,Fabaceae,Fabales,7.692307692,0.461538462,1.0,1.0,0.096494845,0.7719298245789473,1.0,0.9291558728928572,1.0,2.075313283157895,0.88,1.6492406904042554,,21.0,1.0,19.801980198019802
Delissea,Campanulaceae,Asterales,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.8894557824285715,1.0,2.7782266752857145,0.72125,2.3315,,26.0,1.0,0.0
Delphinium,Ranunculaceae,Ranunculales,0.910973085,0.314285714,0.828571429,0.0,0.0,1.0,1.0,0.5,1.0,4.0,0.74,8.228908655466666,,18.0,1.0,0.0
Dendranthema,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025208,2.58694816475,0.6654010416875,7.89,,23.0,1.0,7.835820895522388
Dendrobium,Orchidaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,1.0,0.967948717923077,0.7159863945,1.0,3.166666667,0.6304592000547441,1.58212766,56.38293945,19.0,1.0,0.0
Dendromecon,Papaveraceae,Ranunculales,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.9583333333333334,1.0,2.3942552466726874,0.23,1.1532142857142855,,13.0,1.0,6.666666666666667
Derwentia,Scrophulariaceae,Lamiales,0.0,0.0,1.0,0.666666667,0.001764706,0.0,1.0,0.888888889,1.0,2.3,0.8200000000000001,1.1556666668,,28.0,1.0,22.22222222222222
Deschampsia,Poaceae,Poales,0.0,0.0,0.888888889,0.0,0.074314214,1.0,1.0,0.75,0.0,2.0,0.92,5.56625,22.60135038,27.0,1.0,22.36842105263158
Descurainia,Brassicaceae,Brassicales,0.0,0.0,0.0,0.0,0.00485306,0.0,1.0,1.0,1.0,2.9222222222222225,0.4929733334,0.217142857,7.141517319,25.0,1.0,8.045977011494253
Desmanthus,Fabaceae,Fabales,0.0,0.0,1.0,0.0,0.096494845,0.7719298245789473,1.0,0.9291558728928572,1.0,2.075313283157895,0.5700679541176471,1.6492406904042554,,23.0,1.0,19.801980198019802
Desmazeria,Poaceae,Poales,0.0,0.0,0.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.034680304047619,1.7807017544210528,0.4968928571428571,3.2,,17.0,1.0,22.36842105263158
Desmodium,Fabaceae,Fabales,0.128205128,0.025,1.0,0.0625,0.096494845,1.0,1.0,0.9291558728928572,1.0,2.075313283157895,0.5700679541176471,1.6492406904042554,,26.0,1.0,19.801980198019802
Deyeuxia,Poaceae,Poales,0.0,0.0,0.95,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.034680304047619,1.7807017544210528,0.4968928571428571,7.375,6.282485876,17.0,1.0,22.36842105263158
Dianella,Xanthorrhoeaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,0.75,0.946,8.402251942000001,,18.0,1.0,9.090909090909092
Dianthus,Caryophyllaceae,Caryophyllales,0.041109969,0.028571429,0.931654676,0.042857143,0.001818182,0.0,1.0,0.818181818,1.0,3.240740740777778,0.885,0.796,37.09329083,26.0,1.0,13.793103448275861
Dicentra,Papaveraceae,Ranunculales,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.9583333333333334,1.0,2.3942552466726874,0.23,1.1532142857142855,,13.0,1.0,6.666666666666667
Dichanthelium,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.034680304047619,1.7807017544210528,0.4968928571428571,4.6528267402125,,17.0,1.0,22.36842105263158
Dichanthium,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.0,1.7807017544210528,0.4968928571428571,4.6528267402125,,29.0,1.0,100.0
Dichelachne,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.034680304047619,1.7807017544210528,0.4968928571428571,8.4125,3.646284098,35.0,1.0,22.36842105263158
Dichelostemma,Asparagaceae,Asparagales,20.0,0.4,1.0,0.0,0.0,0.0,1.0,0.496428571375,1.0,2.9,0.956,18.15,,21.0,1.0,3.0303030303030303
Dichondra,Convolvulaceae,Solanales,0.0,0.0,1.0,0.0,0.044375,0.01136363625,1.0,0.6666666666666666,1.0,2.0,0.3845,2.54897222225,,20.0,1.0,37.5
Diellia,Aspleniaceae,Monilophyta,6.666666667,0.166666667,1.0,0.0,0.0,0.2876006946967245,1.0,1.0,1.0,1.083333333,0.6304592000547441,6.301764706,,15.0,1.0,0.0
Digitalis,Plantaginaceae,Lamiales,1.307189542,0.111111111,0.714285714,0.055555556,0.005925926,1.0,1.0,0.875,1.0,1.5,0.6612222223333334,1.1525,7.263842866,28.0,1.0,6.896551724137931
Digitaria,Poaceae,Poales,0.189393939,0.03030303,0.227272727,0.0,0.074314214,1.0,1.0,1.0,0.0,1.7807017544210528,0.4968928571428571,1.194,38.61527611,27.0,1.0,100.0
Dillwynia,Fabaceae,Fabales,0.0,0.0,1.0,1.0,0.096494845,0.7719298245789473,1.0,0.9291558728928572,1.0,2.075313283157895,0.5700679541176471,1.6492406904042554,,25.0,1.0,19.801980198019802
Diodia,Rubiaceae,Gentianales,0.0,0.0,0.8122706316,0.0,0.0006,0.0,1.0,0.7422839506666667,1.0,2.0387159138333333,0.7185,1.3786363636666668,,19.0,1.0,0.0
Dioscorea,Dioscoreaceae,Dioscoreales,0.0,0.0,1.0,0.0,0.009195402,0.25,1.0,1.0,1.0,1.7,0.6304592000547441,1.0425,112.7587784,11.0,1.0,0.0
Diospyros,Ebenaceae,Ericales,100.0,0.5,1.0,1.0,0.0,0.0,0.9841325564285818,0.7694294731480881,1.0,1.984848485,0.6304592000547441,1.948,37.15902058,17.0,1.0,0.0
Dipcadi,Asparagaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.496428571375,1.0,1.0,0.956,3.21,,21.0,1.0,3.0303030303030303
Diphasiastrum,Lycopodiaceae,Lycophyta,20.0,0.5,1.0,0.0,0.0,0.2876006946967245,1.0,0.5,0.8173756359705927,1.875,0.6304592000547441,2.827142857,14.59419401,3.0,1.0,0.0
Diphasium,Lycopodiaceae,Lycophyta,16.66666667,0.25,1.0,0.0,0.0,0.2876006946967245,1.0,0.5,0.8173756359705927,1.875,0.6304592000547441,4.049714285666667,,3.0,1.0,0.0
Diplachne,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.034680304047619,1.7807017544210528,0.4968928571428571,4.6528267402125,,17.0,1.0,100.0
Diplotaxis,Brassicaceae,Brassicales,0.0,0.0,0.35978836,0.0,0.00485306,0.0,1.0,1.0,1.0,4.0,0.4929733334,0.58,2.815505451,27.0,1.0,8.045977011494253
Dipodium,Orchidaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,1.0,0.967948717923077,0.7159863945,1.0,2.9197885448571426,0.6304592000547441,10.827903073333331,,16.0,1.0,0.0
Dipsacus,Caprifoliaceae,Dipsacales,1.169590643,0.105263158,0.0,0.0,0.0,0.2876006946967245,1.0,1.0,1.0,2.0,0.6304592000547441,3.912,23.0581949,23.0,1.0,0.0
Discaria,Rhamnaceae,Rosales,0.0,0.0,1.0,1.0,0.004444444,0.0,1.0,1.0,0.95833333325,1.7791666666666668,0.6304592000547441,0.8661904760000001,,22.0,1.0,18.181818181818183
Disporum,Colchicaceae,Liliales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,2.3942552466726874,0.7468,21.81,20.81442244,16.0,1.0,0.0
Dissocarpus,Amaranthaceae,Caryophyllales,0.0,0.0,1.0,0.5,0.041463415,0.0,1.0,0.9744318181818182,0.0,2.448412698428572,0.199,1.3453542688666666,,24.0,1.0,47.72727272727273
Ditaxis,Euphorbiaceae,Malpighiales,0.0,0.0,0.6,0.2,0.01239531,0.0333333333333333,0.980769231,0.744047619,0.7,4.0,0.58,2.6397142856666664,,21.0,1.0,7.142857142857143
Dithyrea,Brassicaceae,Brassicales,0.0,0.0,0.5,0.0,0.00485306,0.0,0.998958333325,0.90956349205,0.9974160206744186,2.9222222222222225,0.4929733334,0.8330963370185186,,28.0,1.0,8.045977011494253
Dittrichia,Asteraceae,Asterales,0.0,0.0,0.5,0.25,0.00210989,0.015625,1.0,1.0,1.0,2.58694816475,0.6654010416875,3.3862005286025645,,32.0,1.0,100.0
Diuris,Orchidaceae,Asparagales,27.77777778,1.111111111,1.0,0.0,0.0,1.0,0.967948717923077,0.7159863945,1.0,2.9197885448571426,0.6304592000547441,10.827903073333331,,21.0,1.0,0.0
Dodecatheon,Primulaceae,Ericales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6743197278571429,0.9477777777,3.090293040333333,0.741,2.79,,21.0,1.0,25.0
Dodonaea,Sapindaceae,Sapindales,2.222222222,0.1,1.0,1.0,0.001265823,0.0,1.0,0.9583333335,0.0,2.29166666675,0.945,0.665,3.50877193,20.0,1.0,100.0
Doodia,Blechnaceae,Monilophyta,0.0,0.0,1.0,0.0,0.0,0.2876006946967245,1.0,1.0,0.8173756359705927,2.25,0.6304592000547441,3.61002258814534,,15.0,1.0,0.0
Doronicum,Asteraceae,Asterales,1.904761905,0.133333333,1.0,0.0,0.00210989,0.015625,1.0,0.5,1.0,2.58694816475,0.6654010416875,3.84,,29.0,1.0,7.835820895522388
Dorycnium,Fabaceae,Fabales,0.0,0.0,1.0,0.5,0.096494845,0.7719298245789473,1.0,1.0,1.0,2.075313283157895,0.5700679541176471,1.075,5.919963749,31.0,1.0,19.801980198019802
Doryopteris,Pteridaceae,Monilophyta,16.66666667,0.25,1.0,0.0,0.0,0.2876006946967245,1.0,1.0,1.0,3.8333333335,0.6304592000547441,5.97,,13.0,1.0,0.0
Downingia,Campanulaceae,Asterales,0.653594771,0.055555556,0.0,0.0,0.0,0.5,1.0,0.8894557824285715,1.0,2.7782266752857145,0.72125,2.3315,,24.0,1.0,0.0
Draba,Brassicaceae,Brassicales,0.058412698,0.036507937,0.761279737,0.0,0.00485306,0.0,1.0,1.0,0.888888889,2.3,0.4929733334,0.382,49.45892532,33.0,1.0,8.045977011494253
Dracocephalum,Lamiaceae,Lamiales,0.0,0.0,0.428571429,0.0,0.004320557,0.958333333375,1.0,0.5,1.0,1.5795454545454546,0.664,1.1319000933529413,,35.0,1.0,100.0
Dracunculus,Araceae,Alismatales,0.0,0.0,1.0,0.0,0.000248447,0.0,1.0,0.2,1.0,3.0,0.6304592000547441,5.23,22.86540951,17.0,1.0,0.0
Drosera,Droseraceae,Caryophyllales,1.0,0.12,0.941176471,0.0,0.0,0.0,1.0,0.5,0.944444444,2.3942552466726874,0.6304592000547441,0.665,37.86369417,15.0,1.0,0.0
Dryopteris,Dryopteridaceae,Monilophyta,0.92506938,0.212765957,1.0,0.0,0.0,0.2876006946967245,0.818181818,0.545454545,0.0,2.75,0.6304592000547441,11.88181818,48.79546911,15.0,1.0,0.0
Dubautia,Asteraceae,Asterales,11.9047619,1.19047619,1.0,1.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025208,2.666666667,0.6654010416875,3.3862005286025645,,48.0,1.0,7.835820895522388
Dudleya,Crassulaceae,Saxifragales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.50595238075,0.91666666675,0.5,0.728,1.011838383666667,,19.0,1.0,0.0
Dupontia,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.034680304047619,1.7807017544210528,0.4968928571428571,4.6528267402125,,17.0,1.0,22.36842105263158
Dysphania,Amaranthaceae,Caryophyllales,0.0,0.0,0.125,0.0,0.041463415,0.0,1.0,1.0,0.25,2.448412698428572,0.199,0.37,,22.0,1.0,100.0
Dyssodia,Asteraceae,Asterales,0.0,0.0,0.625,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025208,2.58694816475,0.6654010416875,3.3862005286025645,,41.0,1.0,7.835820895522388
Ebenus,Fabaceae,Fabales,0.0,0.0,1.0,0.5,0.096494845,0.7719298245789473,1.0,0.9291558728928572,1.0,2.075313283157895,0.5700679541176471,1.6492406904042554,,29.0,1.0,19.801980198019802
Echinacea,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025208,2.58694816475,0.862,3.3862005286025645,,39.0,1.0,7.835820895522388
Echinocereus,Cactaceae,Caryophyllales,0.0,0.0,1.0,0.5,0.0,0.0,0.9841325564285818,0.7694294731480881,1.0,3.0,0.6304592000547441,2.428039215666667,,23.0,1.0,0.0
Echinochloa,Poaceae,Poales,0.0,0.0,0.0,0.0,0.074314214,1.0,1.0,1.0,0.166666667,1.7807017544210528,0.4968928571428571,1.3825,5.70695618,28.0,1.0,100.0
Echinodorus,Alismataceae,Alismatales,0.0,0.0,0.666666667,0.0,0.0,0.0,1.0,0.5,0.9444444443333334,2.0,0.74,13.305,9.775820389,14.0,1.0,25.0
Echinomastus,Cactaceae,Caryophyllales,0.0,0.0,1.0,1.0,0.0,0.0,0.9841325564285818,0.7694294731480881,1.0,2.8875,0.6304592000547441,2.428039215666667,,21.0,1.0,0.0
Echinophora,Apiaceae,Apiales,0.0,0.0,1.0,0.0,0.003968254,0.0,1.0,0.8953401360571428,0.9996012759210526,3.3888888888333333,0.925,2.5124782609130434,,22.0,1.0,11.764705882352942
Echinopogon,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.034680304047619,1.7807017544210528,0.4968928571428571,5.43,,34.0,1.0,22.36842105263158
Echinops,Asteraceae,Asterales,1.904761905,0.133333333,0.9,0.0,0.00210989,0.0,1.0,1.0,1.0,2.58694816475,0.6654010416875,3.561666667,23.50339108,29.0,1.0,7.835820895522388
Echinospartum,Fabaceae,Fabales,0.0,0.0,1.0,1.0,0.096494845,0.7719298245789473,1.0,0.9291558728928572,1.0,2.075313283157895,0.5700679541176471,1.6492406904042554,,17.0,1.0,19.801980198019802
Echium,Boraginaceae,Boraginales,0.0,0.0,0.25862069,0.090909091,0.001824818,0.0,1.0,1.0,1.0,3.25,0.8805,0.466923077,10.89890946,22.0,1.0,4.878048780487805
Edraianthus,Campanulaceae,Asterales,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.8894557824285715,1.0,2.7782266752857145,0.72125,1.6475,9.179928661,25.0,1.0,0.0
Ehrharta,Poaceae,Poales,0.0,0.0,0.833333333,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.034680304047619,1.7807017544210528,0.4968928571428571,1.418,21.59368583,19.0,1.0,22.36842105263158
Eichhornia,Pontederiaceae,Commelinales,0.0,0.0,1.0,0.0,0.03030303,0.0,0.9841325564285818,0.7694294731480881,0.8173756359705927,2.3942552466726874,0.59,1.27,0.0,15.0,1.0,0.0
Einadia,Amaranthaceae,Caryophyllales,0.0,0.0,1.0,0.0,0.041463415,0.0,1.0,0.9744318181818182,0.0,2.448412698428572,0.199,1.01,,26.0,1.0,47.72727272727273
Elachanthus,Asteraceae,Asterales,0.0,0.0,0.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025208,2.58694816475,0.6654010416875,3.3862005286025645,,23.0,1.0,7.835820895522388
Elaeagnus,Elaeagnaceae,Rosales,0.0,0.0,1.0,1.0,0.0,0.2876006946967245,1.0,0.5,0.666666667,2.0,0.6304592000547441,0.58,,20.0,1.0,100.0
Elaeocarpus,Elaeocarpaceae,Oxalidales,0.0,0.0,1.0,1.0,0.0,0.2876006946967245,0.9841325564285818,0.7694294731480881,1.0,1.985294118,0.983333333,3.61002258814534,,18.0,1.0,0.0
Elaeoselinum,Apiaceae,Apiales,0.0,0.0,1.0,0.0,0.003968254,0.0,1.0,0.8953401360571428,0.9996012759210526,3.3888888888333333,0.925,2.5124782609130434,,22.0,1.0,11.764705882352942
Elaphoglossum,Dryopteridaceae,Monilophyta,5.555555556,0.222222222,1.0,0.0,0.0,0.2876006946967245,0.909090909,0.7727272725000001,0.0,3.128571429,0.6304592000547441,9.81590909,,15.0,1.0,0.0
Elatine,Elatinaceae,Malpighiales,0.0,0.0,0.204545455,0.0,0.0,0.2876006946967245,1.0,0.5,1.0,2.3942552466726874,0.6304592000547441,3.61002258814534,,21.0,1.0,0.0
Eleocharis,Cyperaceae,Poales,0.057110223,0.029126214,0.798701299,0.0,0.00045977,0.7142857142857143,1.0,0.5625,0.0,2.2,0.0945,3.01,75.71628739,24.0,1.0,100.0
Elephantopus,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.0,0.9667911996712328,0.761325295527027,1.0,2.58694816475,0.6654010416875,3.3862005286025645,,30.0,1.0,7.835820895522388
Eleusine,Poaceae,Poales,0.0,0.0,0.444444444,0.0,0.074314214,1.0,1.0,1.0,0.0,1.7807017544210528,0.4968928571428571,1.974615385,31.06946573,30.0,1.0,100.0
Elodea,Hydrocharitaceae,Alismatales,0.0,0.0,1.0,0.0,0.0,0.2876006946967245,1.0,0.0,0.0,2.3942552466726874,0.6304592000547441,4.59,0.0,12.0,1.0,50.0
Elymus,Poaceae,Poales,1.797814208,0.539344262,1.0,0.0,0.074314214,1.0,1.0,0.571428571,0.0,1.7807017544210528,0.069,10.6325,32.0751238,26.0,1.0,100.0
Elytrigia,Poaceae,Poales,3.846153846,0.25,1.0,0.0,0.074314214,1.0,1.0,0.5,0.0,1.7807017544210528,0.4968928571428571,4.6528267402125,,17.0,1.0,22.36842105263158
Emex,Polygonaceae,Caryophyllales,16.66666667,0.25,0.0,0.0,0.002727273,0.0,1.0,0.743988801,0.9032738095,3.0,0.8,1.6491309523333333,,24.0,1.0,10.526315789473685
Emilia,Asteraceae,Asterales,33.33333333,0.333333333,0.6092541790456273,0.0,0.00210989,0.0,0.9667911996712328,0.761325295527027,1.0,2.58694816475,0.6654010416875,3.58,,35.0,1.0,7.835820895522388
Empetrum,Ericaceae,Ericales,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,1.9659090908333328,0.9123333333333332,0.965,0.0,25.0,1.0,0.0
Enarthrocarpus,Brassicaceae,Brassicales,0.0,0.0,0.0,0.0,0.00485306,0.0,0.998958333325,0.90956349205,0.9974160206744186,2.9222222222222225,0.4929733334,0.8330963370185186,,37.0,1.0,8.045977011494253
Encelia,Asteraceae,Asterales,26.19047619,0.785714286,1.0,1.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025208,2.58694816475,0.6654010416875,1.57,,41.0,1.0,7.835820895522388
Enceliopsis,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025208,2.58694816475,0.6654010416875,3.3862005286025645,,41.0,1.0,7.835820895522388
Endressia,Apiaceae,Apiales,0.0,0.0,1.0,0.0,0.003968254,0.0,1.0,0.8953401360571428,0.9996012759210526,3.3888888888333333,0.925,2.5124782609130434,,35.0,1.0,11.764705882352942
Enneapogon,Poaceae,Poales,0.0,0.0,0.833333333,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.0,1.7807017544210528,0.4968928571428571,4.6528267402125,,25.0,1.0,22.36842105263158
Entolasia,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.034680304047619,1.7807017544210528,0.4968928571428571,4.6528267402125,,24.0,1.0,22.36842105263158
Epacris,Ericaceae,Ericales,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.582051282,0.9527777777333332,1.9659090908333328,0.9123333333333332,0.8798214285,,25.0,1.0,0.0
Ephedra,Ephedraceae,Gnetophyta,0.735294118,0.058823529,1.0,1.0,0.0,0.2876006946967245,0.9841325564285818,0.7694294731480881,0.0,2.3942552466726874,0.6304592000547441,16.137,17.10015267,4.0,1.0,0.0
Epilobium,Onagraceae,Myrtales,0.834575261,0.504918033,0.87295082,0.020491803,0.001538462,0.0,1.0,0.575,0.95,1.75,0.395,0.403333333,35.75753331,19.0,1.0,18.181818181818183
Epimedium,Berberidaceae,Ranunculales,0.0,0.0,1.0,0.0,0.0,0.2876006946967245,1.0,0.833333333,1.0,2.0,0.6304592000547441,4.1,,15.0,1.0,0.0
